Date,Open,High,Low,Close,Volume
2018-08-02,48.0624,49.9317,48.0096,49.6945,260434938.63884
2018-08-01,47.7164,48.3435,47.2748,48.2857,283520777.25493
2018-07-31,45.598,46.0365,45.3656,45.595,164318201.54988
2018-07-30,45.9827,46.0485,45.3019,45.5042,87763998.925669
2018-07-27,46.7205,46.7703,45.551,45.7664,100260887.19468
2018-07-26,46.6317,46.9568,46.3934,46.538,79611029.246056
2018-07-25,46.2589,46.6876,46.1034,46.6797,70223118.185618
2018-07-24,46.1063,46.4044,46.0177,46.244,78033224.238018
2018-07-23,45.6926,45.9957,45.4195,45.9169,66729510.338917
2018-07-20,45.9539,46.1034,45.568,45.8741,86413942.48703
2018-07-19,45.4524,46.1323,45.4524,45.9787,84664091.297129
2018-07-18,45.9539,45.9589,45.5092,45.6228,68415620.696867
2018-07-17,45.4663,45.9767,45.3317,45.8771,64831292.976607
2018-07-16,45.894,46.1562,45.6278,45.7494,62780446.478476
2018-07-13,45.7913,45.9687,45.7465,45.8471,52249703.135319
2018-07-12,45.4125,45.8671,45.3587,45.7794,75292286.213978
2018-07-11,45.1673,45.4743,44.9539,45.0157,78590669.394471
2018-07-10,45.7006,45.8342,45.571,45.6108,66519938.042446
2018-07-09,45.4045,45.6926,45.3567,45.6677,82451714.59558
2018-07-06,44.4315,45.1543,44.3787,45.0386,72972376.511183
2018-07-05,44.3916,44.6658,44.1534,44.4275,69295654.826557
2018-07-03,44.9988,45.0326,43.9778,44.0676,58238545.837829
2018-07-02,44.0446,44.8831,43.9509,44.8532,73999427.710745
2018-06-29,44.6369,44.8552,43.8293,44.3557,94892653.726703
2018-06-28,44.1104,44.6179,44.0396,44.4505,72471518.432554
2018-06-27,44.3856,44.8782,44.0945,44.1244,105524996.02604
2018-06-26,43.8493,44.6937,43.7415,44.1912,102536326.66624
2018-06-25,43.946,44.3108,43.303,43.6499,132141766.99035
2018-06-22,44.5979,44.6059,44.256,44.3108,113517484.69276
2018-06-21,44.8712,45.1313,44.3158,44.4415,107305232.61607
2018-06-20,44.6508,44.8582,44.5033,44.6857,86091168.952553
2018-06-19,44.3627,44.6458,43.9579,44.4933,140135266.73168
2018-06-18,45.0157,45.3367,44.8582,45.2271,77144158.6442
2018-06-15,45.5341,45.565,45.1104,45.2499,257576800.21559
2018-06-14,45.901,45.9069,45.581,45.7216,90186799.51332
2018-06-13,46.1004,46.214,45.6328,45.6976,90304991.929192
2018-06-12,45.8611,46.1463,45.8053,46.0675,70576422.56251
2018-06-11,45.8511,45.9977,45.578,45.8212,76407947.8725
2018-06-08,45.8103,46.0057,45.4723,45.9369,111248648.30076
2018-06-07,46.5201,46.5351,46.0805,46.3556,89089647.140399
2018-06-06,46.3974,46.5052,45.9877,46.4812,87363709.670651
2018-06-05,46.2589,46.4722,46.0874,46.3188,90002712.716688
2018-06-04,45.9209,46.3456,45.8511,45.9667,109618425.89463
2018-06-01,45.0426,45.591,44.9888,45.585,97834228.875906
2018-05-31,44.8632,45.1024,44.6029,44.7754,114695823.95
2018-05-30,44.9808,45.0456,44.7535,44.928,78002539.92892
2018-05-29,44.9519,45.2291,44.7754,45.0207,93959533.164435
2018-05-25,45.1024,45.4424,44.9628,45.1871,72871033.332807
2018-05-24,45.2331,45.2499,44.6179,45.0825,96963940.382095
2018-05-23,44.6508,45.1673,44.5103,45.1343,83711158.487032
2018-05-22,45.1393,45.2599,44.7535,44.8482,63605076.126544
2018-05-21,45.0456,45.3487,44.7854,44.9598,76793261.587822
2018-05-18,44.8552,45.0008,44.5999,44.6418,76363160.677392
2018-05-17,45.0456,45.2679,44.6538,44.8054,72174360.794444
2018-05-16,44.586,45.1593,44.5681,45.0905,80057991.430583
2018-05-15,44.7535,44.8252,44.3557,44.6707,98888626.233454
2018-05-14,45.2899,45.4125,45.0127,45.0825,86717476.515351
2018-05-11,45.4025,45.5411,44.918,45.1891,109393252.15514
2018-05-10,44.8133,45.4394,44.7914,45.3587,117260043.58428
2018-05-09,44.5281,44.7286,44.2112,44.7196,97242599.768158
2018-05-08,44.1534,44.4505,43.8423,44.4115,118992344.40459
2018-05-07,44.2012,44.7954,44.0974,44.1962,177848592.63743
2018-05-04,42.5512,43.9778,42.5342,43.8821,235453247.85284
2018-05-03,41.983,42.3678,41.638,42.2193,142727332.04295
2018-05-02,41.8264,42.4286,41.4815,42.1415,278764131.58785
2018-05-01,39.7218,40.3858,39.4517,40.3658,224426836.21286
2018-04-30,38.7059,39.9233,38.6381,39.4487,177748052.90227
2018-04-27,39.1446,39.2263,38.3401,38.7468,149378767.64975
2018-04-26,39.1735,39.5574,38.992,39.1995,117149970.85989
2018-04-25,38.8146,39.4836,38.7658,39.0609,118905644.75628
2018-04-24,39.5434,39.7019,38.4837,38.8864,141151404.74491
2018-04-23,39.8225,39.8405,39.1675,39.4447,152980187.34565
2018-04-20,40.7227,40.8663,39.4856,39.5554,274372606.2292
2018-04-19,41.7606,41.8663,41.2133,41.2472,145830133.47135
2018-04-18,42.4445,42.6828,42.2173,42.4515,86950336.628641
2018-04-17,42.1215,42.7127,42.1016,42.5482,111462470.52099
2018-04-16,41.7806,42.0537,41.7307,41.968,90401957.796433
2018-04-13,41.7198,41.973,41.4945,41.7098,105257102.37792
2018-04-12,41.3907,41.7736,41.307,41.5633,95893776.078233
2018-04-11,41.1126,41.5113,40.982,41.1614,93976494.743554
2018-04-10,41.297,41.5283,40.9431,41.3569,119715772.30436
2018-04-09,40.5473,41.32,40.5374,40.5892,121568603.65059
2018-04-06,40.8085,41.1714,40.1475,40.1894,146653317.72406
2018-04-05,41.1954,41.5861,41.0748,41.2472,112835588.0871
2018-04-04,39.3599,41.0568,39.3321,40.962,144978368.30584
2018-04-03,40.0179,40.2812,39.3599,40.1924,126848702.10541
2018-04-02,40.0767,40.328,39.2603,39.7856,157468408.75105
2018-03-29,40.0578,40.995,39.8345,40.0519,160869057.91612
2018-03-28,39.9213,40.5812,39.4317,39.7388,174568760.87065
2018-03-27,41.4545,41.8094,39.8405,40.1794,171443564.34011
2018-03-26,40.1157,41.322,39.7288,41.2402,157277556.38072
2018-03-23,40.1924,40.5573,39.3749,39.3749,171888511.39676
2018-03-22,40.5762,41.2173,40.2442,40.306,173823977.02877
2018-03-21,41.7836,41.7955,40.8763,40.8783,155240221.97203
2018-03-20,41.8324,42.1973,41.7576,41.8324,82320191.642364
2018-03-19,42.3229,42.3598,41.4515,41.8444,140123964.36186
2018-03-16,42.644,42.7526,42.3977,42.4964,165084430.60534
2018-03-15,42.609,43.0237,42.5084,42.644,95284264.591268
2018-03-14,43.0437,43.0895,42.4445,42.594,123037597.7714
2018-03-13,43.5821,43.8034,42.7825,42.9569,132778820.23009
2018-03-12,43.0367,43.5352,43.0167,43.3737,134930328.8355
2018-03-09,42.4814,42.9639,42.3399,42.9589,134838493.5701
2018-03-08,41.8892,42.2771,41.7906,42.2311,99600700.607854
2018-03-07,41.7576,41.975,41.5961,41.7806,132820429.76211
2018-03-06,42.4685,42.5512,42.0408,42.1644,99661031.069077
2018-03-05,41.8244,42.4266,41.6579,42.2013,118986423.39918
2018-03-02,41.2472,42.0807,41.1634,42.0597,161101345.28773
2018-03-01,42.619,42.9091,41.2133,41.7736,204453970.95741
2018-02-28,42.7885,43.1125,42.5044,42.5213,158286813.46949
2018-02-27,42.7486,43.0836,42.5312,42.5832,163087877.20919
2018-02-26,42.0926,42.8204,42.0597,42.7197,158616906.26137
2018-02-23,41.4515,41.9281,41.4217,41.8942,141538737.60031
2018-02-22,41.0069,41.5193,40.985,41.1754,129685333.12597
2018-02-21,41.2542,41.5583,40.8165,40.8305,156625994.01964
2018-02-20,41.0668,41.5931,40.9162,41.0189,142000131.67132
2018-02-16,41.1435,41.7287,40.999,41.1584,168085463.56207
2018-02-15,40.5254,41.32,40.344,41.294,213311730.86077
2018-02-14,38.9143,39.9921,38.8794,39.9511,169604974.30082
2018-02-13,38.6621,39.3281,38.5903,39.2293,136092774.7621
2018-02-12,37.8296,39.1177,37.5983,38.8346,254638155.97912
2018-02-09,37.4966,37.6861,35.8616,37.3372,295776972.59153
2018-02-08,38.1048,38.2713,36.8616,36.8855,227920902.45352
2018-02-07,38.7678,38.8426,37.8097,37.9163,216565561.5599
2018-02-06,36.8087,38.9163,36.6084,38.7568,287070610.07833
2018-02-05,37.8177,38.9522,37.0819,37.1975,303899830.70371
2018-02-02,39.4636,39.65,38.0599,38.1546,361685318.82087
2018-02-01,39.7418,40.0887,39.64,39.8833,193180852.09594
2018-01-31,39.667,40.0479,39.5753,39.8036,135760435.13773
2018-01-30,39.3519,39.7886,39.1526,39.693,192256126.0609
2018-01-29,40.4516,40.4516,39.7158,39.9292,212719136.81871
2018-01-26,40.8863,40.8863,40.4257,40.7707,164439547.55562
2018-01-25,41.4815,41.5881,40.5374,40.6809,174354106.11874
2018-01-24,42.1315,42.1445,41.1754,41.4147,216126289.76136
2018-01-23,42.1445,42.6588,42.0328,42.0856,136884010.86244
2018-01-22,42.1445,42.2611,41.983,42.0767,113842027.60781
2018-01-19,42.4615,42.6908,42.1693,42.4266,132420983.06928
2018-01-18,42.642,42.8154,42.3757,42.616,130783694.1744
2018-01-17,41.8762,42.614,41.6181,42.5772,144154862.07402
2018-01-16,42.289,42.646,41.8742,41.8862,124167737.45671
2018-01-12,41.8842,42.1594,41.7576,42.0926,106563652.51658
2018-01-11,41.5015,41.7198,41.4795,41.6699,78467926.139779
2018-01-10,41.1654,41.4346,41.1296,41.4317,100700120.87731
2018-01-09,41.4915,41.6161,41.2242,41.4416,90580286.081787
2018-01-08,41.4475,41.7476,41.3499,41.4575,86361811.961306
2018-01-05,41.2322,41.6928,41.1426,41.6001,99259454.900635
2018-01-04,41.0169,41.2402,40.9062,41.1366,94011555.360735
2018-01-03,41.0149,41.4915,40.8763,40.9431,123952741.66774
2018-01-02,40.4516,40.9591,40.2373,40.9501,107348246.41841
2017-12-29,40.5344,40.5523,40.2273,40.2293,109142442.45827
2017-12-28,40.653,40.8504,40.5254,40.6729,69230949.060299
2017-12-27,40.4356,40.5992,40.348,40.5543,90357585.864114
2017-12-26,40.6031,40.7607,40.341,40.5473,139425973.81552
2017-12-22,41.5243,41.7058,41.4795,41.6031,68738276.874467
2017-12-21,41.4027,41.8464,41.3867,41.6031,87710524.312657
2017-12-20,41.5682,41.7058,41.1884,41.4475,98672556.177696
2017-12-19,41.6081,41.6978,41.3838,41.4875,115235730.77346
2017-12-18,41.5702,42.1195,41.5662,41.941,123621206.48964
2017-12-15,41.2771,41.4027,40.997,41.3599,168810704.97663
2017-12-14,40.982,41.1584,40.8035,40.9401,85993839.981134
2017-12-13,41.0069,41.2572,40.8863,40.9531,98447678.33801
2017-12-12,40.9232,40.979,40.7587,40.8135,81577479.099176
2017-12-11,40.2223,41.1026,40.1226,41.0478,144143047.14555
2017-12-08,40.5284,40.653,40.1296,40.2642,97993420.969276
2017-12-07,40.1794,40.5154,40.1525,40.2512,107924538.88838
2017-12-06,39.8205,40.4586,39.5654,40.1854,119467715.98033
2017-12-05,40.1874,40.7737,40.0379,40.331,114908536.7967
2017-12-04,41.002,41.0358,40.328,40.3678,136772521.83115
2017-12-01,40.3988,40.8085,40.0618,40.6659,167150608.72598
2017-11-30,40.5134,40.9202,40.0479,40.8504,174531029.13075
2017-11-29,41.0378,41.1096,39.7388,40.2911,174467715.59818
2017-11-28,41.4346,41.5682,40.8534,41.1455,111067137.33707
2017-11-27,41.6131,41.6201,41.2083,41.3838,86624953.157508
2017-11-24,41.626,41.7227,41.5173,41.5931,59003792.907125
2017-11-22,41.2133,41.6001,41.1426,41.5901,107526027.03834
2017-11-21,40.5992,41.294,40.5992,41.1614,105377060.16217
2017-11-20,40.4786,40.5443,40.311,40.4058,67480403.75965
2017-11-17,40.6629,40.7447,40.331,40.4486,92066152.510255
2017-11-16,40.6959,40.8564,40.4815,40.6789,99297735.309004
2017-11-15,40.4038,40.4855,40.0319,40.1924,121988892.72382
2017-11-14,41.1396,41.2422,40.6959,40.7317,103870226.97508
2017-11-13,41.2472,41.4795,41.2222,41.3599,71338315.43189
2017-11-10,41.628,41.6958,41.4277,41.5213,105712491.1873
2017-11-09,41.4775,41.7158,41.0119,41.6629,124232189.45127
2017-11-08,41.3738,41.7476,41.297,41.7476,102854871.34101
2017-11-07,41.1954,41.4815,41.1954,41.4057,102744284.05187
2017-11-06,40.8265,41.4495,40.6789,41.2771,146813553.99271
2017-11-03,41.2173,41.2801,40.5324,40.8584,250761084.04168
2017-11-02,39.7089,39.9133,39.1506,39.8225,174748928.75009
2017-11-01,40.2373,40.2542,39.2313,39.5274,142007351.62676
2017-10-31,39.7717,40.1824,39.5404,40.0449,152177608.75349
2017-10-30,38.8196,39.8126,38.7807,39.4906,188711660.5592
2017-10-27,37.7309,38.7518,37.5953,38.6302,187447851.39321
2017-10-26,37.2424,37.387,37.1327,37.2872,71484273.280736
2017-10-25,37.1656,37.3222,36.7788,37.046,89404287.94374
2017-10-24,37.0161,37.2892,36.9961,37.2095,74463120.772843
2017-10-23,37.1597,37.357,36.8337,36.9911,92708273.159678
2017-10-20,37.0949,37.369,36.9473,37.0061,100946997.61429
2017-10-19,37.1257,37.2055,36.721,36.9523,178943004.67716
2017-10-18,38.0001,38.0679,37.8007,37.8396,68629112.913574
2017-10-17,37.8445,38.1048,37.7159,38.013,80094917.721163
2017-10-16,37.405,37.8984,37.347,37.8695,101726034.61793
2017-10-13,37.1208,37.2554,37.046,37.1826,69124710.996879
2017-10-12,37.0311,37.2773,36.8915,36.9543,69155558.803162
2017-10-11,36.9503,37.1796,36.8955,37.0799,71268342.648959
2017-10-10,36.9673,37.4278,36.738,36.9333,65873890.451436
2017-10-09,36.9114,37.1208,36.8317,36.9184,68575851.950258
2017-10-06,36.708,36.8317,36.6114,36.7858,73396785.111647
2017-10-05,36.5186,36.8217,36.4867,36.8087,89775206.885441
2017-10-04,36.387,36.4408,36.1139,36.3501,84922845.151694
2017-10-03,36.4767,36.736,36.4528,36.5884,68471936.951133
2017-10-02,36.5386,36.5864,36.1777,36.4309,78872083.156422
2017-09-29,36.2973,36.5066,36.0032,36.5046,110882290.22838
2017-09-28,36.4478,36.5446,36.1727,36.3093,92810378.656216
2017-09-27,36.4289,36.6482,36.3651,36.5316,107244502.94086
2017-09-26,35.9534,36.4558,35.9304,36.2803,154623629.95361
2017-09-25,35.5297,35.9653,35.3322,35.6642,187310268.0106
2017-09-22,36.0072,36.067,35.6672,35.9802,196659029.01814
2017-09-21,36.9084,36.9084,36.1847,36.3312,157763227.27606
2017-09-20,37.405,37.4926,36.4369,36.9703,220367371.63062
2017-09-19,37.7787,37.8415,37.5355,37.6013,86942362.379439
2017-09-18,37.9263,38.02,37.4278,37.5913,118879610.58798
2017-09-15,37.5435,38.1296,37.4278,37.8695,206224622.39959
2017-09-14,37.6591,37.7529,37.4498,37.4966,99799751.910629
2017-09-13,37.8675,37.8894,37.4069,37.8117,189417697.57436
2017-09-12,38.5205,38.8346,37.6083,38.1028,302302476.24701
2017-09-11,38.02,38.3819,37.8715,38.2513,133053678.05584
2017-09-08,38.1028,38.1726,37.5584,37.5814,120002214.35704
2017-09-07,38.3919,38.4298,37.9861,38.1995,92485255.978138
2017-09-06,38.5455,38.6152,38.026,38.35,91240152.695596
2017-09-05,38.7877,38.9024,38.033,38.3899,124561810.80955
2017-09-01,39.033,39.0678,38.7588,38.8544,69976914.495331
2017-08-31,38.7618,38.9662,38.7279,38.8446,112913622.3846
2017-08-30,38.7976,38.8196,38.5205,38.698,114926894.62171
2017-08-29,37.9233,38.6481,37.8984,38.5953,124361151.61729
2017-08-28,37.9303,38.3719,37.8815,38.2434,108488611.1976
2017-08-25,37.8117,38.033,37.7259,37.8645,107515924.31658
2017-08-24,38.0031,38.0758,37.5634,37.7259,83602914.323184
2017-08-23,37.6791,38.013,37.6332,37.8944,81810324.166713
2017-08-22,37.4846,37.8984,37.4338,37.8445,91056393.896383
2017-08-21,37.3092,37.402,36.741,37.2374,111202297.35037
2017-08-18,37.395,37.7757,37.1188,37.3092,115666873.85307
2017-08-17,38.026,38.0679,37.389,37.395,116080960.06378
2017-08-16,38.357,38.4955,37.9333,38.1248,116617596.94354
2017-08-15,38.056,38.4168,37.9303,38.2752,124033400.94765
2017-08-14,37.7389,37.9482,37.6033,37.8615,93193778.55173
2017-08-11,37.0919,37.5684,36.9703,37.3052,110764434.83739
2017-08-10,37.8745,37.8984,36.6282,36.7918,167425049.28285
2017-08-09,37.5834,38.053,37.5485,38.0031,110467588.14484
2017-08-08,37.4238,38.1846,37.347,37.7629,153141186.93551
2017-08-07,37.0559,37.5026,36.9673,37.4747,92519086.855757
2017-08-04,36.8257,37.1327,36.734,36.9035,86973172.069814
2017-08-03,37.0529,37.0919,36.5764,36.706,112842258.37102
2017-08-02,37.5883,37.6911,36.8456,37.0749,295561211.47524
2017-08-01,35.1787,35.4429,35.0162,35.404,144679679.01006
2017-07-31,35.3691,35.4698,34.9484,35.089,83551943.323507
2017-07-28,35.3661,35.4449,35.2016,35.2774,72881916.427629
2017-07-27,36.2823,36.3312,34.7529,35.5237,137463258.31835
2017-07-26,36.1847,36.3193,36.1139,36.2125,66686106.350055
2017-07-25,35.8168,36.3023,35.8168,36.0371,79806207.771954
2017-07-24,35.5297,35.9673,35.3691,35.8866,90991644.998966
2017-07-21,35.3891,35.4937,35.1248,35.4539,106469879.35817
2017-07-20,35.744,35.8018,35.4349,35.4718,72899629.291359
2017-07-19,35.5037,35.727,35.3791,35.6343,88624489.624988
2017-07-18,35.2046,35.4219,35.076,35.412,75654187.734255
2017-07-17,35.109,35.6084,35.0531,35.2904,100745490.84459
2017-07-14,34.9115,35.2355,34.7609,35.1648,85261694.571952
2017-07-13,34.3293,35.0332,34.3154,34.8647,106301406.04116
2017-07-12,34.418,34.4908,34.1688,34.3872,105377382.14129
2017-07-11,34.1469,34.414,34.0681,34.3372,83589959.929669
2017-07-10,34.0033,34.436,33.8268,34.2266,89345282.511849
2017-07-07,33.7162,34.1508,33.7162,34.0213,79336071.115283
2017-07-06,33.7431,33.8567,33.6015,33.6742,102187069.59696
2017-07-05,33.9026,34.1608,33.6742,33.9983,91339215.940835
2017-07-03,34.1807,34.2794,33.763,33.8567,60512981.256121
2017-06-30,34.0821,34.2007,33.9245,33.9823,97497043.515954
2017-06-29,34.1409,34.2406,33.5696,33.8996,133311903.30294
2017-06-28,34.092,34.4758,33.777,34.408,93478930.681828
2017-06-27,34.2136,34.4878,33.8847,33.9125,104817666.07916
2017-06-26,34.7241,34.9863,34.2994,34.406,108834616.37808
2017-06-23,34.2406,34.7221,34.2366,34.5157,150134143.70189
2017-06-22,34.395,34.6204,34.2386,34.3622,80891594.365865
2017-06-21,34.3352,34.4658,34.1189,34.418,90129418.019725
2017-06-20,34.6563,34.6563,34.1967,34.2136,105473623.80628
2017-06-19,33.8946,34.6274,33.8946,34.5307,137600143.578
2017-06-16,33.9245,34.094,33.5506,33.5676,213046963.72016
2017-06-15,33.8149,34.09,33.5536,34.0481,134193029.75431
2017-06-14,34.7999,34.7999,33.9365,34.2466,133318141.27222
2017-06-13,34.7221,34.7879,34.2466,34.5935,144509405.21793
2017-06-12,34.3872,34.4708,33.6214,34.3094,306013077.95871
2017-06-09,36.6164,36.6164,34.4539,35.1488,274589906.02452
2017-06-08,36.6312,36.701,36.4289,36.5684,89624610.932405
2017-06-07,36.5764,36.8037,36.4458,36.6612,89089416.438849
2017-06-06,36.3113,36.7628,36.2903,36.4408,112711785.61138
2017-06-05,36.4139,36.4408,36.2125,36.3193,107162455.43946
2017-06-02,36.2425,36.6812,36.073,36.6812,117417247.63213
2017-06-01,36.1407,36.1807,35.9154,36.1427,69441094.098442
2017-05-31,36.3262,36.3711,35.9534,36.0401,103649620.1232
2017-05-30,36.2025,36.4369,36.1807,36.2623,85269235.50346
2017-05-26,36.3331,36.389,36.1747,36.2475,92783607.246004
2017-05-25,36.2773,36.4169,36.1059,36.3093,81455126.031017
2017-05-24,36.3023,36.3711,36.0201,36.1827,81403693.628242
2017-05-23,36.5466,36.5466,36.1747,36.2943,84378988.316491
2017-05-22,36.3331,36.4698,36.077,36.3312,97201537.901546
2017-05-19,36.1926,36.3292,36.0102,36.1139,113960102.66681
2017-05-18,35.6891,36.1827,35.6612,35.9932,142270248.07872
2017-05-17,36.2445,36.4678,35.3223,35.4509,214793505.84741
2017-05-16,36.7938,36.8237,36.5016,36.6841,84748886.153073
2017-05-15,36.8117,36.9623,36.5844,36.736,109834263.24274
2017-05-12,36.4967,36.9114,36.4887,36.8317,137449809.42108
2017-05-11,35.9703,36.3481,35.9354,36.3212,115447308.16732
2017-05-10,36.0989,36.1747,35.739,36.0102,109715356.65512
2017-05-09,36.1577,36.389,36.055,36.1876,166109781.63478
2017-05-08,35.0182,36.1149,35.0182,35.9534,207186857.49737
2017-05-05,34.4878,35.0082,34.4878,35.0032,116299605.95248
2017-05-04,34.428,34.5805,34.2585,34.431,99355672.492417
2017-05-03,34.2087,34.6593,33.8996,34.5606,194102367.36722
2017-05-02,34.6723,34.7949,34.5058,34.6643,189093832.72125
2017-05-01,34.094,34.5935,34.0631,34.444,142682410.43911
2017-04-28,33.8567,33.9066,33.6614,33.753,88776191.942411
2017-04-27,33.8168,33.8727,33.6713,33.787,60463987.268417
2017-04-26,33.9465,33.9793,33.6882,33.76,85186760.702662
2017-04-25,33.8149,34.0511,33.8049,33.9624,79463066.299832
2017-04-24,33.7182,33.8248,33.6414,33.75,72851650.390471
2017-04-21,33.4719,33.5268,33.3323,33.434,70773600.167485
2017-04-20,33.1838,33.5826,33.1689,33.4719,95281209.300317
2017-04-19,33.3403,33.3702,33.0053,33.0562,70301241.754589
2017-04-18,33.2277,33.3802,33.1589,33.1788,59852764.577788
2017-04-17,33.2426,33.3403,33.099,33.3273,66496161.740173
2017-04-13,33.3473,33.4589,33.1439,33.1439,72952299.458099
2017-04-12,33.2705,33.4041,33.1339,33.3203,84603490.012347
2017-04-11,33.5876,33.6812,32.9096,33.2775,129286625.68114
2017-04-10,33.7401,33.8069,33.5776,33.6384,71011163.58323
2017-04-07,33.773,33.8767,33.6614,33.6782,70952491.164009
2017-04-06,33.9046,33.9595,33.7062,33.755,86380023.340992
2017-04-05,33.8867,34.1787,33.7929,33.8428,114974527.47027
2017-04-04,33.6584,34.0481,33.6384,34.0183,82688542.775516
2017-04-03,33.767,33.8627,33.6144,33.765,85053934.787217
2017-03-31,33.77,33.8996,33.6045,33.755,79977263.943257
2017-03-30,33.8797,33.9545,33.7182,33.8198,79588641.165279
2017-03-29,33.76,33.9525,33.6444,33.8627,119385270.26798
2017-03-28,33.109,33.8468,33.0442,33.7899,139402003.92456
2017-03-27,32.7531,33.1838,32.5697,33.102,94560707.298019
2017-03-24,33.2475,33.3045,32.9804,33.0492,91161862.620289
2017-03-23,33.1937,33.2645,33.0422,33.112,86588506.32493
2017-03-22,32.8608,33.2705,32.8438,33.2307,110054051.60564
2017-03-21,33.3971,33.5536,32.8368,32.8608,168228893.72438
2017-03-20,32.9934,33.2475,32.9515,33.2407,91677244.866017
2017-03-17,33.1319,33.1319,32.8708,32.8936,161464826.6121
2017-03-16,33.0661,33.1359,32.9584,33.0592,81846320.629745
2017-03-15,32.7591,33.0741,32.6634,33.0073,109337435.41987
2017-03-14,32.7332,32.8169,32.6195,32.6564,65151345.235852
2017-03-13,32.6993,32.7631,32.6165,32.7092,74142232.972768
2017-03-10,32.7212,32.7431,32.5737,32.6933,78680978.017442
2017-03-09,32.5965,32.6095,32.2058,32.5836,87730817.021538
2017-03-08,32.6464,32.8508,32.6165,32.6594,76475799.204228
2017-03-07,32.6733,32.8906,32.6095,32.785,71017213.98212
2017-03-06,32.7461,32.8468,32.5637,32.7411,80622173.072274
2017-03-03,32.6065,32.8588,32.5637,32.8488,85030661.013101
2017-03-02,32.8966,32.9644,32.6015,32.6494,108811209.19829
2017-03-01,32.4012,32.9326,32.3314,32.8508,148952701.00728
2017-02-28,32.2128,32.2915,32.124,32.1898,90007085.012571
2017-02-27,32.2247,32.2915,32.0223,32.1758,81443774.511745
2017-02-24,31.9336,32.115,31.7901,32.115,90342536.098703
2017-02-23,32.2815,32.3015,32.0283,32.0752,79190113.266436
2017-02-22,32.0602,32.2227,31.9824,32.2198,74887038.881753
2017-02-21,32.0104,32.137,31.9505,32.124,93339666.187061
2017-02-17,31.7451,31.9157,31.7451,31.8937,89909004.756542
2017-02-16,31.8827,31.9306,31.6833,31.8059,91659159.870657
2017-02-15,31.8459,32.0203,31.6335,31.8429,143129857.0969
2017-02-14,31.3644,31.7431,31.3145,31.7253,132181973.25512
2017-02-13,31.2716,31.4411,31.1968,31.3244,94108862.26505
2017-02-10,31.1301,31.2397,31.0303,31.0473,82225880.849039
2017-02-09,30.9317,31.1241,30.802,31.1201,102285849.98204
2017-02-08,30.7332,30.9317,30.7004,30.8858,91735706.644692
2017-02-07,30.5428,30.8987,30.5229,30.7702,154881643.55711
2017-02-06,30.2079,30.5329,30.156,30.489,111621182.15331
2017-02-03,30.0214,30.2228,29.9896,30.1949,104748823.73382
2017-02-02,29.9416,30.2707,29.8948,30.0753,137313848.97371
2017-02-01,29.7184,30.5309,29.7124,30.1211,471284046.8154
2017-01-31,28.3446,28.4004,28.2199,28.3934,170583673.46482
2017-01-30,28.2927,28.4532,28.2299,28.4532,127126911.12193
2017-01-27,28.5768,28.6267,28.4502,28.532,85992524.982303
2017-01-26,28.4632,28.6466,28.4502,28.529,108376120.11914
2017-01-25,28.1701,28.5669,28.1401,28.516,135371747.16149
2017-01-24,27.9707,28.1003,27.9607,28.0673,96564217.850448
2017-01-23,28.0753,28.2668,28.0235,28.0973,83180115.618313
2017-01-20,28.1771,28.1771,28.0155,28.0753,121449548.61153
2017-01-19,27.9378,28.0973,27.9308,28.0255,101909420.28246
2017-01-18,28.0753,28.19,28.0075,28.0733,96499038.644489
2017-01-17,27.6896,28.1302,27.6596,28.0753,136451373.23802
2017-01-13,27.868,27.9877,27.7962,27.851,108547445.1079
2017-01-12,27.8142,27.9139,27.6576,27.9039,113993790.10825
2017-01-11,27.7783,28.0575,27.7474,28.0175,113037224.25028
2017-01-10,27.7862,27.9338,27.6796,27.868,90550436.310466
2017-01-09,27.5948,27.9457,27.5918,27.8381,135221858.35886
2017-01-06,27.3247,27.6476,27.2529,27.5858,132167526.32289
2017-01-05,27.1223,27.3426,27.0954,27.2867,92732044.4467
2017-01-04,27.1053,27.2629,27.0824,27.1462,87708543.288484
2017-01-03,27.0924,27.2199,26.8422,27.1761,118566653.90595
2016-12-30,27.2967,27.4193,27.0056,27.0973,130731443.28264
2016-12-29,27.2469,27.4024,27.2349,27.3167,63048834.630347
2016-12-28,27.4902,27.6118,27.1881,27.3197,82529745.883931
2016-12-27,27.2649,27.559,27.2569,27.4343,74820439.356691
2016-12-23,27.0425,27.2649,27.0425,27.2649,58884912.398807
2016-12-22,27.2249,27.2629,27.0555,27.21,107545211.37674
2016-12-21,27.3297,27.4642,27.3247,27.3895,92497640.639131
2016-12-20,27.3167,27.4842,27.3047,27.3645,80701906.536838
2016-12-19,27.0924,27.4592,27.0824,27.2947,112424479.93247
2016-12-16,27.2529,27.2599,27.0575,27.1352,165428507.92331
2016-12-15,26.9926,27.3167,26.9568,27.0973,185475994.09639
2016-12-14,26.909,27.1881,26.895,26.9468,138311646.21378
2016-12-13,26.6357,27.1223,26.6168,26.9468,179238290.62358
2016-12-12,26.5081,26.9,26.3167,26.5111,110776169.52184
2016-12-09,26.2748,26.8332,26.2748,26.6617,142598309.69391
2016-12-08,25.9369,26.3018,25.8771,26.232,110630858.64038
2016-12-07,25.561,26.0156,25.5371,25.9788,125278760.008
